puzzleid,difficulty,players_solved,min_sol_len,likes,dislikes
3596,1.8,55,6,7,6
3595,3,6,10,2,0
3594,1.8,31,1,1,10
3593,1.8,33,1,1,13
3592,1.5,35,1,1,10
3591,1.8,38,1,3,13
3590,3.25,9,19,1,1
3589,3,13,17,3,1
3588,4,3,29,1,0
3587,1.3,869,4,147,64
3586,1.36,23,3,1,9
3585,3.17,8,13,3,0
3584,1.78,106,3,27,10
3583,2.4,29,13,5,3
3582,2,251,6,26,2
3581,3.14,10,17,4,0
3580,3.33,9,13,4,0
3579,4,2,31,0,0
3578,2.31,32,10,19,2
3577,1.45,1410,4,83,27
3576,4,3,21,2,0
3575,1.31,1570,4,282,81
3574,4,5,10,2,1
3573,3.2,8,14,2,1
3572,4,3,29,1,0
3571,1.43,44,4,6,12
3570,1.5,1481,3,108,32
3569,2.8,7,18,1,2
3568,3,7,15,2,0
3567,1.45,26,1,3,10
3566,2.11,48,19,9,5
3565,1.53,157,9,34,9
3564,4,3,21,1,0
3563,3.6,7,11,5,0
3562,2.42,20,17,10,3
3561,2.8,14,9,5,2
3560,3.17,8,9,3,2
3559,3.12,28,11,16,0
3558,3,20,7,10,1
3557,2.29,38,17,7,1
3556,2.77,30,7,10,1
3555,2.86,28,7,12,0
3554,2.6,17,11,4,1
3553,1.3,1418,4,225,79
3552,1.63,161,6,27,6
3551,1.08,35,4,6,12
3550,1.29,741,4,143,31
3549,1.18,32,3,3,10
3548,1.78,105,11,25,15
3547,3.83,8,20,5,0
3546,3.22,11,15,7,0
3545,3.57,9,12,4,1
3544,1.56,1060,4,69,18
3543,3.4,8,14,3,2
3542,1.63,149,4,31,8
3541,3.2,8,15,4,1
3540,3.5,8,20,3,0
3539,3.08,18,17,11,0
3537,1.5,26,1,1,9
3536,3.33,4,14,2,0
3535,3,40,10,16,0
3534,2.2,32,7,9,3
3533,3.5,6,16,4,0
3532,1.32,437,4,79,30
3531,1.19,43,4,5,12
3530,1.08,35,3,4,11
3529,1.32,649,4,98,51
3528,1.34,272,4,37,37
3527,1.37,156,4,25,31
3526,2.65,46,13,22,0
3525,2.8,23,9,5,0
3524,1.22,22,4,2,8
3523,1.34,92,4,14,20
3522,3.27,23,10,14,1
3521,2.57,13,9,1,5
3520,3,40,13,19,0
3519,2.77,25,8,10,4
3518,2.45,27,8,12,2
3517,1.35,323,4,52,23
3516,1.08,32,4,4,11
3515,1.85,110,7,19,10
3514,1.77,99,8,21,4
3513,1.85,33,5,5,11
3512,2.94,56,8,17,0
3511,3,12,8,3,1
3510,3.08,22,8,7,0
3509,3,5,10,1,2
3508,4,11,8,1,0
3507,3.09,16,9,8,2
3506,2.56,56,9,16,1
3505,1.67,113,9,13,13
3504,3.1,30,5,6,4
3503,1.36,22,4,1,9
3502,1.36,31,4,2,9
3501,1.45,26,4,3,9
3500,1.08,35,5,3,11
3499,2.75,16,7,2,1
3498,1.43,33,4,5,12
3497,1.2,29,5,4,9
3496,2.17,38,9,11,7
3495,2.23,36,5,7,5
3494,3,11,14,2,1
3493,1.4,32,4,4,10
3492,1.45,40,4,7,13
3491,2.79,27,11,12,1
3490,2.42,85,15,20,1
3489,2.33,28,12,7,5
3488,2.06,50,16,12,3
3487,1.42,26,4,3,10
3486,1.36,80,4,15,21
3485,3.4,13,8,4,1
3484,2.7,16,28,5,2
3483,3.08,29,7,10,2
3482,2.03,83,5,21,5
3481,1.21,29,7,3,11
3480,1.44,26,7,4,11
3479,1.29,28,5,4,11
3478,1.29,38,5,3,11
3477,1.35,56,4,5,12
3476,1.57,32,2,0,11
3475,1.53,38,3,4,10
3474,1.4,367,5,61,18
3473,1.17,27,4,1,9
3472,1.78,66,21,11,11
3471,3,6,24,3,2
3470,1.75,115,13,25,9
3469,1.57,24,2,0,9
3468,1.17,32,4,4,11
3467,1.32,310,5,46,19
3466,1.57,23,1,0,10
3465,1.29,48,4,8,14
3464,2.86,12,19,4,2
3463,4,2,20,0,0
3462,1.91,108,7,27,4
3461,2.27,39,27,10,3
3460,1.43,63,14,9,15
3459,2.43,34,16,6,2
3458,1.3,489,5,92,25
3457,1.36,54,4,4,11
3456,2.45,27,10,10,0
3455,1.5,59,8,10,16
3454,3.14,10,10,6,2
3453,2.63,56,7,17,0
3452,2.67,50,7,19,1
3451,1.36,535,3,93,44
3450,1.07,37,4,4,12
3449,1.26,44,6,5,10
3448,3.25,6,35,3,0
3447,1.32,1407,4,235,86
3446,2.29,17,22,5,1
3445,2.21,52,5,11,4
3444,3.2,14,14,7,1
3443,1.47,228,7,36,13
3442,2.89,23,20,6,0
3441,1.32,949,4,149,69
3440,3.14,12,19,5,0
3439,3.25,21,18,13,0
3438,3,85,18,34,0
3437,1.36,356,8,44,32
3436,1.3,742,4,131,40
3435,3.8,8,15,2,0
3434,1.59,117,13,19,14
3433,3.4,9,8,3,2
3432,1.25,51,4,6,12
3431,1.33,58,4,6,12
3430,2.3,22,8,7,2
3429,1.3,795,5,144,39
3428,1.33,1356,4,239,66
3427,1.4,410,5,89,23
3426,1.31,35,4,4,12
3425,2.77,38,11,12,1
3424,2.26,95,12,17,1
3423,2.93,30,5,7,4
3422,1.46,1098,3,53,20
3421,1.33,33,4,3,12
3420,1.97,161,7,23,3
3419,1.83,78,6,13,7
3418,1.32,1170,5,201,51
3417,1.6,227,4,44,15
3416,1.29,1492,3,263,58
3415,2.8,42,6,11,1
3414,2.22,88,7,22,2
3413,1.53,253,8,49,6
3412,2.06,100,8,24,3
3411,3.75,6,15,1,1
3410,1.74,126,8,27,5
3409,1.32,890,5,125,40
3408,1.31,1079,3,153,81
3407,1.34,393,6,71,31
3406,1.3,1098,5,180,58
3405,1.24,47,3,5,11
3404,1.32,657,4,86,51
3403,1.75,161,4,33,13
3402,1.38,318,14,52,29
3401,1.38,322,8,42,35
3400,1.13,82,8,8,15
3399,1.19,46,6,5,11
3398,1.4,35,2,1,11
3397,1.31,40,3,3,12
3396,1.41,1278,5,75,32
3395,1.3,788,5,115,44
3394,1.31,2433,4,429,109
3393,3.75,7,20,5,0
3392,1.73,36,2,3,11
3391,2.04,83,8,23,3
3390,1.42,262,4,48,16
3389,1.54,165,7,25,10
3388,1.58,166,6,37,8
3387,1.34,1641,4,128,32
3386,1.32,282,9,35,41
3385,1.45,273,13,33,27
3384,1.3,2544,3,479,82
3383,1.46,295,5,59,13
3382,3.67,5,10,1,0
3381,1.08,59,4,4,11
3380,1.3,1299,3,226,89
3379,1.35,538,9,68,53
3378,1.12,51,10,7,12
3377,1.3,2548,3,419,123
3376,1.4,27,3,1,9
3375,1.33,60,4,6,12
3374,1.36,30,4,1,9
3373,1.33,25,3,2,9
3372,1.3,1321,4,232,54
3371,1.73,31,1,1,9
3370,1.42,1437,4,112,30
3369,1.73,30,1,1,10
3368,3.5,11,10,5,0
3367,1.31,1261,3,193,91
3366,3.5,7,26,2,1
3365,1.88,80,11,11,11
3364,2.18,46,8,8,8
3363,2.29,37,7,10,6
3362,2.03,103,5,22,9
3361,1.41,344,6,59,13
3360,1.31,38,2,2,13
3359,1.44,29,1,0,10
3358,1.34,1558,3,153,30
3357,1.29,32,5,3,10
3356,3,10,26,4,0
3355,1.62,35,2,1,12
3354,1.57,37,2,1,11
3353,1.8,41,1,4,13
3352,1.48,95,7,12,17
3351,1.62,35,2,1,12
3350,1.57,33,1,3,15
3349,1.27,38,3,5,13
3348,1.57,30,3,4,13
3347,3.67,8,16,4,0
3346,1.31,2075,3,378,70
3345,3.2,6,16,2,0
3344,1.46,243,4,42,20
3343,1.61,1049,4,50,19
3342,1.5,25,2,0,11
3341,1.37,345,7,49,24
3340,1.34,697,5,106,39
3339,1.11,63,6,8,15
3338,1.49,256,4,50,18
3337,1.35,499,4,89,31
3336,1.09,24,4,2,7
3335,1.33,31,3,3,10
3334,3.43,10,26,5,0
3333,1.39,179,10,23,25
3332,1.31,1604,7,260,100
3331,1.3,442,4,71,30
3330,1.44,30,1,0,10
3329,3,9,21,3,0
3328,1.3,1264,3,80,42
3327,3.13,12,19,7,2
3326,4.67,7,10,3,1
3325,3.5,10,8,3,2
3324,1.42,259,9,36,24
3323,1.78,90,12,16,6
3322,1.43,238,7,32,27
3321,1.73,24,1,1,9
3320,1.4,21,3,1,9
3319,1.44,29,1,1,10
3318,1.4,43,4,5,13
3317,1.61,1069,4,52,27
3316,1.32,799,4,139,46
3315,2.67,23,12,8,1
3314,1.67,1032,4,43,20
3313,1.5,1025,3,56,19
3312,1.8,27,1,0,11
3311,1.31,2226,4,376,102
3310,1.31,42,4,5,11
3309,4,8,23,2,0
3308,3.1,15,13,7,2
3307,1.4,33,1,0,10
3306,1.4,33,1,1,10
3305,2.9,21,14,6,1
3304,1.36,28,3,1,9
3303,3.14,12,14,7,0
3302,3.05,52,8,17,1
3301,3.13,19,8,6,2
3300,3,26,9,11,0
3299,2.59,55,11,14,0
3298,3.14,12,21,4,0
3297,2.67,5,13,1,2
3296,3.67,7,15,2,1
3295,2.92,45,7,10,0
3294,3.25,12,20,6,1
3293,3.08,27,7,9,2
3292,1.65,457,7,54,5
3291,1.76,240,7,39,4
3290,1.8,176,7,34,6
3289,2.76,68,8,19,1
3288,1.39,339,14,43,40
3287,1.5,28,1,0,10
3286,3.15,32,7,12,3
3285,4.33,6,20,2,1
3284,4,5,25,2,0
3283,4,6,24,1,0
3282,3.57,11,21,6,0
3281,2.57,16,6,3,0
3280,3.33,4,10,3,0
3279,1.43,59,5,7,13
3278,3,17,15,8,0
3277,4,9,11,3,1
3276,3.75,7,22,3,0
3275,1.71,166,5,36,5
3274,3.2,7,27,3,0
3273,1.63,166,4,35,12
3272,1.5,48,12,4,12
3271,2.67,12,26,6,0
3270,3.07,29,9,13,0
3269,3.38,15,22,6,0
3268,3,7,21,3,0
3267,2.24,147,9,29,1
3266,1.85,111,9,22,3
3265,3.5,6,11,2,1
3264,2.75,9,8,3,2
3263,2.38,16,10,3,5
3262,3.25,7,9,2,1
3261,2.67,19,7,7,2
3260,2.35,42,14,14,3
3259,1.36,495,4,84,36
3258,1.47,139,4,25,12
3257,1.45,33,3,2,8
3256,1.09,31,3,2,8
3255,3,13,12,4,1
3254,2.5,29,16,6,0
3253,1.36,26,3,0,11
3252,1.29,34,4,1,10
3251,1.72,195,5,40,5
3250,1.47,34,5,3,9
3249,1.72,171,4,37,9
3248,2.69,21,17,9,2
3247,3.75,5,15,0,0
3246,3.2,6,20,3,1
3245,3.08,28,6,6,3
3244,3.5,7,12,1,0
3243,3.25,8,18,4,0
3242,4,5,16,0,2
3241,2.92,39,6,8,0
3240,3.38,21,22,12,0
3239,3.75,5,12,1,0
3238,3.2,6,13,1,1
3237,3,28,5,7,1
3236,2.67,29,5,4,2
3235,2.56,18,7,7,1
3234,1.55,223,4,39,20
3233,2.83,16,7,5,0
3232,2.6,32,5,5,6
3231,2.05,66,5,12,9
3230,3,16,7,3,2
3229,3,2,17,0,0
3228,1.46,155,4,24,15
3227,1.47,210,3,39,19
3226,1.63,43,12,4,12
3225,1.45,24,3,2,8
3224,2,31,1,0,12
3223,1.85,139,6,35,5
3222,1.79,110,11,19,13
3221,2.1,60,9,13,6
3220,3,8,8,4,2
3219,1.72,602,6,62,3
3218,3.29,8,20,5,0
3217,3.5,10,27,7,0
3216,3,6,20,2,0
3215,3.33,19,5,1,2
3214,1.51,243,4,50,14
3213,3.88,11,20,8,0
3212,4,2,25,1,0
3211,3.09,23,12,9,1
3210,4,6,15,4,0
3209,3.5,4,12,1,0
3208,1.79,26,7,1,8
3207,1.53,63,4,5,10
3206,3.6,9,10,4,0
3205,2.92,66,7,25,0
3204,2.82,33,6,7,0
3203,1.44,31,4,2,9
3202,1.4,33,3,2,8
3201,1.4,27,4,1,9
3200,1.56,65,4,5,10
3199,2.57,15,8,4,2
3198,1.15,55,4,8,14
3197,2.79,45,6,12,0
3196,2.47,45,18,12,1
3195,3.13,18,8,7,0
3194,3.25,23,7,6,1
3193,3.67,5,26,2,0
3192,3.23,21,20,8,0
3191,2.45,61,6,14,3
3190,5,2,20,1,0
3189,4,2,14,1,0
3188,3.38,9,10,4,1
3187,2.91,20,14,7,2
3186,1.27,30,4,1,9
3185,1.7,101,6,16,13
3184,1.63,136,6,23,18
3183,3.33,10,16,5,1
3182,4.6,8,10,4,2
3181,3.14,26,6,5,0
3180,3,22,7,5,0
3179,3.67,4,16,1,0
3178,2.75,32,5,8,2
3177,1.48,100,4,15,9
3176,3.11,18,17,6,0
3175,2.8,10,10,2,0
3174,1.33,795,7,100,58
3173,1.57,30,1,0,9
3172,3.44,16,13,6,1
3171,3.67,5,12,1,0
3170,3.11,19,14,5,0
3169,2.78,41,9,17,2
3168,1.37,575,7,98,38
3167,3.3,31,6,11,0
3166,1.45,272,4,56,19
3165,3.25,18,23,10,1
3164,3.5,5,28,1,0
3163,3.29,10,18,2,0
3162,3.2,49,13,22,0
3161,3.13,15,11,6,1
3160,3.33,14,16,7,1
3159,2.82,36,11,10,1
3158,1.45,39,3,2,9
3157,2.09,68,4,9,7
3156,1.58,182,7,33,15
3155,1.41,383,5,67,25
3154,1.87,151,7,25,7
3153,2.18,42,14,7,8
3152,2.33,47,11,18,3
3151,2.8,105,17,34,0
3150,2.11,178,7,31,2
3149,2.5,74,9,13,0
3148,2.79,25,16,8,1
3147,2.74,57,12,15,0
3146,3.75,12,18,9,0
3145,3.25,24,10,10,2
3144,2.5,69,15,20,0
3143,1.69,93,8,19,7
3142,2.79,58,8,20,1
3141,3.25,11,14,2,0
3140,3.17,13,10,4,0
3139,1.43,448,5,86,22
3138,1.55,29,3,0,8
3137,2.46,23,9,9,2
3136,3.22,16,15,7,0
3135,1.38,345,4,63,14
3134,2.56,71,8,22,2
3133,1.79,157,6,29,7
3132,3.18,16,21,10,0
3131,1.37,382,10,60,37
3130,2.75,29,8,10,2
3129,3,15,9,5,0
3128,3.33,7,13,2,0
3127,3.07,30,18,18,0
3126,4,5,23,1,0
3125,3.3,14,16,9,0
3124,3.09,21,11,9,0
3123,3.5,6,16,3,0
3122,3.33,6,14,1,0
3121,3.5,29,10,13,0
3120,3.45,16,17,11,0
3119,3.25,12,26,6,0
3118,2.56,91,6,23,1
3117,2.86,27,21,9,2
3116,3.15,24,16,14,0
3115,3.71,8,10,7,0
3114,3.43,10,14,5,0
3113,2.9,29,10,4,3
3112,1.14,33,5,3,9
3111,2,267,7,36,2
3110,3.13,18,13,6,0
3109,2.41,119,14,30,0
3108,3.25,7,18,2,0
3107,3.3,14,15,6,1
3106,1.36,32,3,2,8
3105,1.5,27,1,0,9
3104,3.5,7,14,2,1
3103,3.5,9,17,7,1
3102,2.44,126,7,25,0
3101,3.25,13,16,5,0
3100,3.8,7,20,3,0
3099,3.5,6,15,3,0
3098,2.88,49,9,13,0
3097,3.33,8,21,3,0
3096,1.81,144,7,24,7
3095,2.56,27,7,5,1
3094,1.27,53,4,6,12
3093,3.29,12,22,6,0
3092,3.43,13,26,3,2
3091,3.3,15,21,8,0
3090,3.6,7,13,5,1
3089,3.67,4,23,1,0
3088,3.25,12,17,6,1
3087,4.33,8,16,6,0
3086,3.86,10,16,6,1
3085,3.5,6,17,2,0
3084,1.43,272,5,58,12
3083,2.67,37,8,9,2
3082,1.1,26,3,0,10
3081,1.4,340,4,62,28
3080,1.1,21,4,0,9
3079,3.2,16,7,3,0
3078,1.5,122,9,14,12
3077,2.22,95,7,13,1
3076,1.45,28,4,1,8
3075,1.43,41,4,3,9
3074,1.79,127,10,31,6
3073,1.46,240,10,34,14
3072,1.4,27,4,1,11
3071,1.43,165,4,24,19
3070,1.15,29,4,2,9
3069,1.4,41,5,4,9
3068,2.69,35,9,12,3
3067,1.2,29,3,0,8
3066,1.41,304,5,52,15
3065,1.37,392,8,73,18
3064,1.1,28,3,0,9
3063,1.79,156,5,30,11
3062,1.81,103,11,19,5
3061,3.38,11,10,5,3
3060,1.94,129,6,26,5
3059,1.62,31,4,3,9
3058,1.9,69,4,13,8
3057,1.93,93,5,27,6
3056,1.08,28,4,2,8
3055,1.09,26,3,2,8
3054,2.17,69,15,20,4
3053,2.88,30,6,7,2
3052,4,8,18,7,0
3051,2.56,87,7,23,1
3050,3.25,25,7,5,1
3049,2.8,20,6,2,1
3048,4.33,5,21,1,1
3047,3.29,14,25,5,0
3046,2.5,31,6,8,2
3045,4,6,11,2,1
3044,3.4,8,22,4,0
3043,2.59,41,9,11,1
3042,2.93,29,9,8,2
3041,3.33,5,19,2,0
3040,3.86,11,11,5,0
3039,2.38,59,6,17,4
3038,1.92,113,6,27,7
3037,1.71,161,9,31,5
3036,3,28,19,9,3
3035,1.5,24,1,0,9
3034,2.3,56,7,11,5
3033,1.3,958,4,154,47
3032,2.06,96,7,21,6
3031,2.3,41,7,13,4
3030,3.08,27,16,8,1
3029,5,6,13,2,1
3028,2.75,56,8,22,0
3027,2.76,92,6,27,0
3026,1.64,221,6,38,7
3025,1.69,170,8,38,6
3024,1.71,33,10,4,10
3023,1.61,239,5,38,9
3022,2.19,55,7,14,3
3021,1.61,231,5,53,8
3020,1.65,144,7,17,10
3019,1.31,1928,3,323,97
3018,1.53,876,6,86,8
3017,1.49,244,6,44,7
3016,1.56,233,4,43,12
3015,3.2,10,17,3,2
3014,2.56,18,21,4,0
3013,3.17,21,20,9,0
3012,3.33,8,11,5,0
3011,3,7,24,5,0
3010,3.2,8,27,3,1
3009,3.2,23,10,10,0
3008,4.75,6,26,4,0
3007,3.5,20,10,13,0
3006,3.5,10,10,5,1
3005,3.29,18,14,6,1
3004,4.33,5,22,3,0
3003,3.31,28,14,13,0
3002,3.83,10,23,3,2
3001,3.67,6,12,2,1
3000,2.86,14,13,5,0
2999,3.21,24,10,14,0
2998,2.7,82,9,24,1
2997,3,10,9,2,1
2996,3.17,11,13,4,0
2995,2.75,30,7,9,4
2994,1.59,1275,4,89,33
2993,3.5,3,23,0,1
2992,2.32,108,7,29,0
2991,2.6,98,10,28,0
2990,3.55,15,18,8,0
2989,1.61,149,16,23,7
2988,1.46,82,11,9,13
2987,3.4,10,15,2,1
2986,1.9,112,9,19,6
2985,3.67,6,21,1,2
2984,3,15,14,4,1
2983,3.33,10,16,5,1
2982,2.58,80,7,24,0
2981,1.48,263,6,50,10
2980,1.31,32,4,2,9
2979,1.33,27,3,1,9
2978,2.88,32,15,11,3
2977,3,15,15,6,2
2976,2.72,39,12,14,3
2975,2.92,22,15,10,0
2974,3.2,17,24,10,0
2973,3.23,28,16,13,0
2972,3.5,8,20,3,1
2971,4.25,5,26,2,0
2970,1.54,262,4,56,17
2969,2.57,50,13,19,3
2968,2.13,35,11,9,5
2967,1.95,64,8,11,7
2966,3.67,9,20,7,0
2965,3.43,13,24,5,0
2964,1.79,138,4,28,16
2963,3.25,6,19,1,0
2962,3.17,25,10,13,0
2961,2.77,35,7,8,1
2960,3,31,18,9,1
2959,1.8,200,10,33,3
2958,1.79,146,8,33,7
2957,2.36,53,9,19,2
2956,2.47,50,17,14,3
2955,4.33,4,22,0,0
2954,3.33,7,22,4,0
2953,2.63,67,10,21,0
2952,3.04,46,11,24,0
2951,3,25,16,12,1
2950,2.92,22,7,13,0
2949,3.43,9,20,4,1
2948,2.21,73,14,14,3
2947,1.91,104,5,19,12
2946,4,5,27,3,0
2945,4,5,30,3,0
2944,3.67,18,7,3,2
2943,2.92,27,8,11,0
2942,3.13,11,20,5,2
2941,2.93,42,13,10,0
2940,3.15,20,9,10,0
2939,3.14,12,11,5,1
2938,2.23,112,14,23,2
2937,3.57,13,9,7,0
2936,4.8,7,15,4,0
2935,3.14,12,11,4,1
2934,2.86,11,10,2,1
2933,2.44,54,11,11,1
2932,3,8,23,3,0
2931,4.13,21,13,10,0
2930,3.13,10,15,6,0
2929,1.4,23,7,2,10
2928,3.25,12,21,5,0
2927,4.75,5,34,3,0
2926,4.6,8,8,3,1
2925,5,7,10,4,0
2924,2.89,18,19,9,0
2923,3.14,11,22,5,2
2922,3.71,9,9,5,1
2921,1.78,162,7,31,7
2920,2.06,135,7,29,3
2919,2.44,22,12,7,0
2918,2.88,20,12,6,0
2917,3.4,8,24,4,0
2916,3.13,12,17,8,0
2915,1.96,89,9,25,4
2914,3.5,8,16,4,1
2913,1.13,33,13,2,12
2912,2.77,26,7,7,1
2911,3.09,34,6,8,2
2910,1.4,37,1,1,12
2909,3.13,16,13,7,0
2908,3.11,18,13,6,3
2907,1.76,182,7,31,9
2906,3.09,63,12,28,0
2905,1.71,165,7,34,9
2904,2.28,80,6,27,5
2903,3.5,8,9,2,3
2902,1.68,948,6,86,8
2901,2.9,14,14,7,1
2900,3.88,11,19,8,0
2899,2.72,70,10,26,1
2898,2.09,114,11,28,3
2897,1.31,2117,4,389,88
2896,1.3,297,3,52,25
2895,1.22,55,4,6,13
2894,1.2,61,4,7,14
2893,1.5,28,4,1,9
2892,1.4,30,3,2,9
2891,1.44,32,3,2,9
2890,1.36,34,4,3,9
2889,1.33,35,3,2,8
2888,4.5,7,9,1,1
2887,1.4,33,2,0,10
2886,1.55,26,3,0,9
2885,1.45,26,3,2,8
2884,1.4,36,1,0,11
2883,3.07,41,6,14,0
2882,1.67,298,4,56,15
2881,1.44,30,2,0,9
2880,1.4,29,2,0,9
2879,1.57,276,4,52,19
2878,3.38,11,9,5,2
2877,3,33,10,14,0
2876,3.43,19,6,4,2
2875,3.5,10,9,5,3
2874,1.75,174,4,32,11
2873,3.56,18,11,11,0
2872,1.64,233,7,41,5
2871,1.88,346,7,43,2
2870,1.91,155,6,35,5
2869,3.09,19,7,10,2
2868,1.31,765,4,132,50
2867,1.31,1014,3,138,66
2866,1.73,172,8,31,9
2865,1.35,878,5,137,40
2864,1.43,348,5,53,20
2863,3.13,29,8,14,0
2862,1.33,1069,3,186,40
2861,3.17,35,15,10,0
2860,4.29,8,11,2,1
2859,4.5,3,12,1,0
2858,1.76,188,6,35,7
2857,1.3,63,4,7,13
2856,3.11,19,9,4,1
2855,2.39,84,16,22,1
2854,2.3,117,13,28,1
2853,2.88,19,8,4,3
2852,2.02,123,5,30,6
2851,2.62,79,8,25,1
2850,3.56,16,15,9,1
2849,3.23,24,17,9,1
2848,1.98,373,5,53,0
2847,3.13,29,21,15,1
2846,1.41,483,4,70,36
2845,1.52,237,12,46,18
2844,1.4,489,5,95,23
2843,1.31,42,3,6,12
2842,4.75,5,12,2,0
2841,2.86,42,7,11,0
2840,4.33,7,10,3,2
2839,3.43,9,9,4,0
2838,4.4,11,8,2,2
2837,2.71,37,14,11,0
2836,4,5,13,0,1
2835,3.3,13,17,11,0
2834,3.4,13,11,8,0
2833,2.8,22,25,9,0
2832,3.3,39,19,21,0
2831,3.1,14,9,7,2
2830,1.33,1215,5,186,70
2829,2.68,71,7,26,0
2828,1.36,45,4,3,9
2827,1.08,40,4,3,9
2826,1.84,466,5,47,3
2825,1.27,48,4,3,11
2824,3.6,8,9,3,0
2823,2.89,20,7,10,0
2821,3.29,13,8,5,1
2820,3.88,12,8,6,1
2819,2.67,33,7,13,3
2818,3,33,6,10,0
2817,1.52,253,5,47,15
2816,3.67,11,20,4,0
2815,3.8,9,17,5,0
2814,3.45,29,18,11,0
2813,3,11,9,5,0
2812,3.29,57,17,28,0
2811,3.5,8,13,2,0
2810,2.09,191,6,48,5
2809,1.61,192,12,26,16
2808,1.87,96,21,20,13
2807,1.39,631,4,105,30
2806,3.17,10,8,3,0
2805,3,2,17,1,0
2804,2.17,113,5,31,4
2803,2.67,19,13,10,1
2802,3.22,16,9,7,2
2801,2.71,36,9,11,0
2800,2.73,72,16,23,0
2799,3.25,27,6,5,2
2798,1.47,364,9,46,28
2797,1.51,888,7,55,20
2796,1.38,634,4,89,44
2795,1.31,1320,6,199,83
2794,1.35,517,6,82,40
2793,1.33,34,4,2,8
2792,1.45,34,3,2,9
2791,1.4,33,6,3,10
2790,2,176,8,25,2
2789,1.57,95,9,16,10
2788,1.5,41,5,4,11
2787,1.56,28,4,3,10
2786,1.5,28,4,3,9
2785,1.52,75,6,10,8
2784,1.65,71,5,8,8
2783,2,90,7,22,8
2782,1.4,33,3,2,10
2781,1.5,19,11,2,7
2780,1.49,256,4,38,17
2779,1.35,534,6,71,34
2778,1.5,31,5,2,7
2777,1.44,30,4,3,10
2776,1.38,446,7,60,25
2775,1.63,227,8,44,12
2774,3.6,7,13,3,0
2773,1.88,150,11,28,6
2772,3.13,39,6,11,1
2771,3.07,41,7,13,1
2770,1.3,760,3,117,37
2769,1.4,24,5,3,10
2768,1.35,462,6,60,42
2767,1.42,531,4,90,26
2766,1.31,35,3,4,10
2765,1.36,35,5,3,12
2764,1.75,169,6,29,12
2763,1.63,180,6,17,17
2762,1.36,275,5,47,21
2761,1.29,46,3,5,13
2760,1.4,30,2,1,11
2759,1.4,23,13,1,9
2758,1.63,289,8,54,8
2757,3.44,14,10,10,0
2756,1.89,41,20,5,10
2755,2.88,21,20,9,1
2754,1.31,1125,4,160,86
2753,2.8,36,14,9,0
2752,1.33,38,3,4,10
2751,3.8,6,11,1,0
2750,1.4,31,1,1,12
2749,3.5,6,11,2,0
2748,1.38,766,4,129,45
2747,3.8,9,8,1,1
2746,1.84,150,4,26,8
2745,4,5,14,3,0
2744,2.83,28,8,7,4
2743,1.8,26,1,0,11
2742,1.31,1055,5,168,50
2741,1.32,1768,3,139,51
2740,1.5,252,7,51,17
2739,1.36,677,5,119,16
2738,3.12,68,17,26,0
2737,3.5,6,21,3,0
2736,3.29,13,13,5,2
2735,3.57,14,11,4,1
2734,2.5,54,15,17,1
2733,2.96,57,14,24,0
2732,3,83,11,31,0
2731,2,142,5,34,4
2730,3.27,24,15,11,1
2729,3.63,13,25,5,0
2728,1.66,224,4,42,9
2727,1.71,198,7,34,11
2726,1.83,425,8,39,3
2725,3.6,12,8,3,1
2724,1.35,303,4,56,24
2723,1.51,243,5,48,18
2722,4.25,8,10,2,1
2721,1.18,39,8,4,9
2720,3.25,7,15,1,1
2719,1.54,30,12,4,9
2718,3.2,20,7,7,2
2717,1.36,109,8,11,18
2716,1.42,23,5,2,8
2715,1.44,26,1,1,11
2714,1.2,75,10,10,16
2713,1.76,236,5,53,8
2712,3.05,53,11,18,0
2711,1.57,316,4,73,15
2710,1.36,812,4,153,36
2709,3.43,13,8,2,2
2708,2.11,101,5,22,10
2707,3.25,7,18,1,0
2706,2.94,39,16,15,1
2705,3,21,19,13,0
2704,1.68,299,5,50,8
2703,2.7,14,10,6,1
2702,1.5,27,1,1,11
2701,2.5,86,10,20,1
2700,1.5,26,1,0,11
2699,1.96,370,6,53,1
2698,3.14,10,13,4,1
2697,3.08,25,20,8,0
2696,2,130,10,23,4
2695,3.18,28,11,10,0
2694,3.63,12,11,6,1
2693,1.78,120,10,23,10
2692,3.5,10,21,4,0
2691,1.41,49,4,6,12
2690,3.43,39,6,15,2
2689,2.52,78,15,21,1
2688,1.36,888,9,113,74
2687,3.14,37,8,13,0
2686,3.43,14,8,4,2
2685,1.57,29,2,0,10
2684,2.79,44,7,13,2
2683,1.75,202,6,40,7
2682,1.95,138,6,30,8
2681,1.75,600,9,70,4
2680,2.78,56,9,14,1
2679,1.57,42,1,4,13
2678,2.3,162,8,28,2
2677,1.38,537,6,77,32
2676,4,7,20,3,1
2675,4.5,4,10,1,0
2674,3.45,22,7,8,1
2673,2.33,58,13,21,2
2672,1.78,140,16,28,12
2671,1.88,50,16,5,11
2670,2.22,158,10,27,1
2669,1.31,2401,4,437,102
2668,3,20,22,7,1
2667,1.41,553,5,107,17
2666,2.13,227,10,29,1
2665,3.08,39,13,12,0
2664,2.37,115,9,26,2
2663,1.92,96,8,12,5
2662,3.33,8,18,0,0
2661,2.38,50,10,13,3
2660,2.8,22,17,7,3
2659,1.27,40,3,3,11
2658,3,14,13,3,2
2657,3.5,14,11,5,1
