host_star_name,exoplanet_name,disc_year,earth_mass,earth_radii,solar_mass,solar_rad,dist_parsec,orbital_period
Kepler-226,Kepler-226 b,2014,24,1.55,0.89,0.8,1008.14,3.940997
Kepler-226,Kepler-226 c,2014,45.2,2.27,0.89,0.8,1008.14,5.349555
Kepler-226,Kepler-226 d,2014,1.98,1.22,0.89,0.8,1008.14,8.109044
Kepler-227,Kepler-227 b,2014,9.85,3.11,0.96,1.09,1117.5,9.488015
Kepler-227,Kepler-227 c,2014,9.48,3.04,0.96,1.09,1117.5,54.418694
Kepler-228,Kepler-228 b,2014,2.96,1.53,0.95,1.01,1724.6,2.566546
Kepler-228,Kepler-228 c,2014,7.75,2.7,0.95,1.01,1724.6,4.134444
Kepler-228,Kepler-228 d,2014,15.4,4.04,0.95,1.01,1724.6,11.094286
Kepler-229,Kepler-229 b,2014,5.48,2.2,0.8,0.73,845.88,6.252972
Kepler-229,Kepler-229 c,2014,21.5,4.92,0.8,0.73,845.88,16.068638
Kepler-229,Kepler-229 d,2014,14.2,3.85,0.8,0.73,845.88,41.194912
Kepler-23,Kepler-23 b,2011,254.3,1.9,1.1,1.55,856.34,7.1073
Kepler-23,Kepler-23 c,2011,858.1,3.2,1.1,1.55,856.34,10.7421
Kepler-23,Kepler-23 d,2014,17.6,2.2,1.1,1.55,856.34,15.274299
Kepler-230,Kepler-230 b,2014,16.8,4.26,0.84,0.82,756.73,32.625555
Kepler-230,Kepler-230 c,2014,4.82,2.04,0.84,0.82,756.73,91.773242
Kepler-231,Kepler-231 b,2014,35.4,1.73,0.59,0.49,319.49,10.065275
Kepler-231,Kepler-231 c,2014,24.1,1.93,0.59,0.49,319.49,19.271566
Kepler-232,Kepler-232 b,2014,9.69,3.08,0.97,0.97,1402.96,4.431222
Kepler-232,Kepler-232 c,2014,14,3.83,0.97,0.97,1402.96,11.379349
Kepler-233,Kepler-233 b,2014,6.48,2.43,0.84,0.76,877.73,8.472382
Kepler-233,Kepler-233 c,2014,7.8,2.71,0.84,0.76,877.73,60.418955
Kepler-234,Kepler-234 b,2014,13.2,3.7,1.11,1.11,1821.01,2.711506
Kepler-234,Kepler-234 c,2014,12.1,3.51,1.11,1.11,1821.01,7.21205
Kepler-235,Kepler-235 b,2014,5.6,2.23,0.51,0.55,433.24,3.340222
Kepler-235,Kepler-235 c,2014,2.18,1.28,0.51,0.55,433.24,7.824904
Kepler-235,Kepler-235 d,2014,4.86,2.05,0.51,0.55,433.24,20.060548
Kepler-235,Kepler-235 e,2014,5.56,2.22,0.51,0.55,433.24,46.183669
Kepler-236,Kepler-236 b,2014,3.09,1.57,0.58,0.51,291.17,8.295611
Kepler-236,Kepler-236 c,2014,4.66,2,0.58,0.51,291.17,23.968127
Kepler-237,Kepler-237 b,2014,2.57,1.41,0.81,0.72,670.41,4.715106
Kepler-237,Kepler-237 c,2014,4.98,2.08,0.81,0.72,670.41,8.103636
Kepler-238,Kepler-238 b,2014,3.64,1.73,1.06,1.43,1897.73,2.090876
Kepler-238,Kepler-238 c,2014,6.3,2.39,1.06,1.43,1897.73,6.155557
Kepler-238,Kepler-238 d,2014,9.64,3.07,1.06,1.43,1897.73,13.233549
Kepler-238,Kepler-238 e,2013,169.7,5.6,1.06,1.43,1897.73,23.654
Kepler-238,Kepler-238 f,2013,13.5,2,1.06,1.43,1897.73,50.447
Kepler-239,Kepler-239 b,2014,6.04,2.33,0.84,0.76,660.07,11.763051
Kepler-239,Kepler-239 c,2014,6.85,2.51,0.84,0.76,660.07,56.228098
Kepler-24,Kepler-24 b,2011,508.5,2.4,0.98,1.29,1195.99,8.1453
Kepler-24,Kepler-24 c,2011,508.5,2.8,0.98,1.29,1195.99,12.3335
Kepler-24,Kepler-24 d,2014,3.43,1.67,0.98,1.29,1195.99,4.244384
Kepler-24,Kepler-24 e,2014,8.15,2.78,0.98,1.29,1195.99,18.998355
Kepler-240,Kepler-240 b,2014,2.45,1.37,0.78,0.74,762.74,4.144495
Kepler-240,Kepler-240 c,2014,102.3,2.2,0.78,0.74,762.74,7.953528
Kepler-241,Kepler-241 b,2014,6.04,2.33,0.74,0.67,609.86,12.718092
Kepler-241,Kepler-241 c,2014,7.13,2.57,0.74,0.67,609.86,36.065978
Kepler-242,Kepler-242 b,2014,7.32,2.61,0.81,0.85,610.6,8.20395
Kepler-242,Kepler-242 c,2014,4.66,2,0.81,0.85,610.6,14.496481
Kepler-243,Kepler-243 b,2014,6.57,2.45,0.83,0.84,707.94,5.715442
Kepler-243,Kepler-243 c,2014,4.62,1.99,0.83,0.84,707.94,20.026218
Kepler-244,Kepler-244 b,2014,8.05,2.76,0.82,0.8,1067.62,4.311792
Kepler-244,Kepler-244 c,2014,4.86,2.05,0.82,0.8,1067.62,9.767292
Kepler-244,Kepler-244 d,2014,15.2,2.31,0.82,0.8,1067.62,20.050401
Kepler-245,Kepler-245 b,2014,7.13,2.57,0.86,0.8,882.65,7.49019
Kepler-245,Kepler-245 c,2014,225.6,2.18,0.86,0.8,882.65,17.460812
Kepler-245,Kepler-245 d,2014,21.6,3.03,0.86,0.8,882.65,36.277108
Kepler-245,Kepler-245 e,2016,3.71,1.75,0.86,0.8,882.65,3.21982106
Kepler-246,Kepler-246 b,2014,6.08,2.34,0.9,0.83,637.44,4.60182
Kepler-246,Kepler-246 c,2014,2.86,1.5,0.9,0.83,637.44,11.187161
Kepler-247,Kepler-247 b,2014,3.33,1.64,0.84,0.77,676.38,3.33616
Kepler-247,Kepler-247 c,2014,15.7,4.09,0.84,0.77,676.38,9.439452
Kepler-247,Kepler-247 d,2014,14.7,3.94,0.84,0.77,676.38,20.477912
Kepler-248,Kepler-248 b,2014,9.38,3.02,0.9,0.83,754.65,6.308205
Kepler-248,Kepler-248 c,2014,15.6,4.07,0.9,0.83,754.65,16.239494
Kepler-249,Kepler-249 b,2014,1.32,1.09,0.4,0.48,191.44,3.306539
Kepler-249,Kepler-249 c,2014,2.89,1.51,0.4,0.48,191.44,7.113702
Kepler-249,Kepler-249 d,2014,3.09,1.57,0.4,0.48,191.44,15.368459
Kepler-25,Kepler-25 b,2011,8.7,2.748,1.19,1.31,244.96,6.238297
Kepler-25,Kepler-25 c,2011,15.2,5.217,1.19,1.31,244.96,12.7207
Kepler-25,Kepler-25 d,2014,71.9,10,1.19,1.31,244.96,122.4
Kepler-250,Kepler-250 b,2014,1.51,1.13,0.83,0.81,777.31,4.148141
Kepler-250,Kepler-250 c,2014,5.82,2.28,0.83,0.81,777.31,7.156804
Kepler-250,Kepler-250 d,2014,5.39,2.18,0.83,0.81,777.31,17.648312
Kepler-251,Kepler-251 b,2014,2.33,1.33,0.95,0.89,948.98,4.790936
Kepler-251,Kepler-251 c,2014,8.1,2.77,0.95,0.89,948.98,16.514043
Kepler-251,Kepler-251 d,2014,8.1,2.77,0.95,0.89,948.98,30.133001
Kepler-251,Kepler-251 e,2014,8.1,2.77,0.95,0.89,948.98,99.640161
Kepler-252,Kepler-252 b,2014,2.04,1.23,0.7,0.55,383.59,6.668391
Kepler-252,Kepler-252 c,2014,5.27,2.15,0.7,0.55,383.59,10.848463
Kepler-253,Kepler-253 b,2014,3.29,1.63,0.85,0.79,858.93,3.783986
Kepler-253,Kepler-253 c,2014,7.51,2.65,0.85,0.79,858.93,10.281951
Kepler-253,Kepler-253 d,2014,10.2,3.17,0.85,0.79,858.93,18.119869
Kepler-254,Kepler-254 b,2014,14.3,3.87,0.93,0.91,1446.45,5.826662
Kepler-254,Kepler-254 c,2014,3.2,2.15,0.93,0.91,1446.45,12.412183
Kepler-254,Kepler-254 d,2014,6.8,2.5,0.93,0.91,1446.45,18.746477
Kepler-255,Kepler-255 b,2014,3.02,1.55,0.9,0.93,1084.5,5.714606
Kepler-255,Kepler-255 c,2014,9.22,2.99,0.9,0.93,1084.5,9.946047
Kepler-255,Kepler-255 d,2016,2.3,1.32,0.9,0.93,1084.5,1.04562266
Kepler-256,Kepler-256 b,2014,3.15,1.59,0.97,1.3,1057.36,1.620493
Kepler-256,Kepler-256 c,2014,5.27,2.15,0.97,1.3,1057.36,3.38802
Kepler-256,Kepler-256 d,2014,6.71,2.48,0.97,1.3,1057.36,5.839172
Kepler-256,Kepler-256 e,2014,6.12,2.35,0.97,1.3,1057.36,10.681572
Kepler-257,Kepler-257 b,2014,7.32,2.61,0.85,1.04,797.75,2.382667
Kepler-257,Kepler-257 c,2014,25.2,5.41,0.85,1.04,797.75,6.581484
Kepler-257,Kepler-257 d,2014,21.7,4.95,0.85,1.04,797.75,24.664551
Kepler-258,Kepler-258 b,2014,15.5,4.06,0.82,0.92,585.6,13.19722
Kepler-258,Kepler-258 c,2014,12.7,3.61,0.82,0.92,585.6,33.653079
Kepler-259,Kepler-259 b,2014,8.25,2.8,0.93,0.9,1031.58,8.115317
Kepler-259,Kepler-259 c,2014,7.75,2.7,0.93,0.9,1031.58,36.924931
Kepler-26,Kepler-26 b,2011,5.12,2.78,0.54,0.51,338.55,12.28
Kepler-26,Kepler-26 c,2011,6.2,2.72,0.54,0.51,338.55,17.2559
Kepler-26,Kepler-26 d,2014,1.24,1.07,0.54,0.51,338.55,3.543919
Kepler-26,Kepler-26 e,2014,6.39,2.41,0.54,0.51,338.55,46.827915
Kepler-260,Kepler-260 b,2014,4.7,2.01,0.92,0.86,638.85,8.187399
Kepler-260,Kepler-260 c,2014,3.68,1.74,0.92,0.86,638.85,76.050178
Kepler-261,Kepler-261 b,2014,5.39,2.18,0.85,0.79,320.43,10.381227
Kepler-261,Kepler-261 c,2014,4.66,2,0.85,0.79,320.43,24.570858
Kepler-262,Kepler-262 b,2014,2.42,1.36,1.03,0.88,624.08,13.060855
Kepler-262,Kepler-262 c,2014,3.33,1.64,1.03,0.88,624.08,21.853722
Kepler-263,Kepler-263 b,2014,7.61,2.67,0.89,0.79,771.09,16.568087
Kepler-263,Kepler-263 c,2014,6.66,2.47,0.89,0.79,771.09,47.332773
Kepler-264,Kepler-264 b,2014,11.1,3.33,1.46,1.55,968.15,40.806231
Kepler-264,Kepler-264 c,2014,8.4,2.83,1.46,1.55,968.15,140.101261
Kepler-265,Kepler-265 b,2014,4.12,1.86,0.98,1.1,1328.21,6.846262
Kepler-265,Kepler-265 c,2014,7.41,2.63,0.98,1.1,1328.21,17.028937
Kepler-265,Kepler-265 d,2014,6.76,2.49,0.98,1.1,1328.21,43.130617
Kepler-265,Kepler-265 e,2014,7.22,2.59,0.98,1.1,1328.21,67.831024
Kepler-266,Kepler-266 b,2014,6.71,2.48,0.91,1.03,1425.27,6.61833
Kepler-266,Kepler-266 c,2014,14.4,3.89,0.91,1.03,1425.27,107.723601
Kepler-267,Kepler-267 b,2014,37.9,1.98,0.56,0.56,267,3.353728
Kepler-267,Kepler-267 c,2014,5.18,2.13,0.56,0.56,267,6.87745
Kepler-267,Kepler-267 d,2014,5.77,2.27,0.56,0.56,267,28.464515
Kepler-268,Kepler-268 b,2014,7.04,2.55,1.13,1.27,873.21,25.934138
Kepler-268,Kepler-268 c,2014,11.4,3.38,1.13,1.27,873.21,83.446393
Kepler-269,Kepler-269 b,2014,6.66,2.47,0.92,0.96,2418.83,5.326718
Kepler-269,Kepler-269 c,2014,3.5,1.69,0.92,0.96,2418.83,8.127899
Kepler-27,Kepler-27 b,2011,2895.31,4,0.65,0.59,1075.1,15.3348
Kepler-27,Kepler-27 c,2011,4385.87,4.9,0.65,0.59,1075.1,31.3309
Kepler-270,Kepler-270 b,2014,4.7,2.01,1.17,1.46,975.46,11.476094
Kepler-270,Kepler-270 c,2014,3.78,1.77,1.17,1.46,975.46,25.262887
Kepler-271,Kepler-271 b,2014,2.04,1.23,0.9,0.87,418,10.43547805
Kepler-271,Kepler-271 c,2014,0.809,0.95,0.9,0.87,418,7.41086267
Kepler-271,Kepler-271 d,2016,0.219,0.66,0.9,0.87,418,5.24972541
Kepler-272,Kepler-272 b,2014,78,1.43,0.97,0.93,912.85,2.971353
Kepler-272,Kepler-272 c,2014,97.8,1.79,0.97,0.93,912.85,6.057342
Kepler-272,Kepler-272 d,2014,5.69,2.25,0.97,0.93,912.85,10.937304
Kepler-273,Kepler-273 b,2014,2.86,1.5,0.94,0.81,728.85,2.936532
Kepler-273,Kepler-273 c,2014,4.58,1.98,0.94,0.81,728.85,8.014927
Kepler-274,Kepler-274 b,2014,2.99,1.54,1.08,1.01,1385.51,11.634788
Kepler-274,Kepler-274 c,2014,4.04,1.84,1.08,1.01,1385.51,33.197861
Kepler-275,Kepler-275 b,2014,6.08,2.34,1.16,1.38,2155.2,10.300682
Kepler-275,Kepler-275 c,2014,11.4,3.38,1.16,1.38,2155.2,16.088134
Kepler-275,Kepler-275 d,2014,11.1,3.33,1.16,1.38,2155.2,35.676062
Kepler-276,Kepler-276 b,2014,8.6,2.87,1.02,1.05,1181.73,14.12841
Kepler-276,Kepler-276 c,2013,16.6,2.9,1.02,1.05,1181.73,31.884
Kepler-276,Kepler-276 d,2013,16.3,2.8,1.02,1.05,1181.73,48.648
Kepler-277,Kepler-277 b,2013,87.3,2.92,1.21,1.65,1004.88,17.324
Kepler-277,Kepler-277 c,2013,64.2,3.36,1.21,1.65,1004.88,33.006
Kepler-278,Kepler-278 b,2014,15.6,4.07,1.3,2.94,448.65,30.160546
Kepler-278,Kepler-278 c,2014,12.6,3.59,1.3,2.94,448.65,51.078775
Kepler-279,Kepler-279 b,2014,12.8,3.62,1.2,1.75,1069.2,12.309681
Kepler-279,Kepler-279 c,2013,49.4,4.3,1.2,1.75,1069.2,35.736
Kepler-279,Kepler-279 d,2013,37.5,3.1,1.2,1.75,1069.2,54.414
Kepler-28,Kepler-28 b,2011,479.9,3.6,0.75,0.7,443.92,5.9123
Kepler-28,Kepler-28 c,2011,432.23,3.4,0.75,0.7,443.92,8.9858
Kepler-280,Kepler-280 b,2014,2.7,1.45,0.96,0.89,798.21,2.139542
Kepler-280,Kepler-280 c,2014,4.7,2.01,0.96,0.89,798.21,4.807091
Kepler-281,Kepler-281 b,2014,8.35,2.82,0.95,0.9,1835,14.646008
Kepler-281,Kepler-281 c,2014,24.4,5.31,0.95,0.9,1835,36.337373
Kepler-282,Kepler-282 b,2014,1.01,1.01,0.9,0.9,1390.97,9.220524
Kepler-282,Kepler-282 c,2014,1.87,1.2,0.9,0.9,1390.97,13.638723
Kepler-282,Kepler-282 d,2013,61,2.46,0.9,0.9,1390.97,24.806
Kepler-282,Kepler-282 e,2013,56.2,3.1,0.9,0.9,1390.97,44.347
Kepler-283,Kepler-283 b,2014,5.18,2.13,0.63,0.57,474.33,11.008151
Kepler-283,Kepler-283 c,2014,3.97,1.82,0.63,0.57,474.33,92.743711
Kepler-284,Kepler-284 b,2014,5.65,2.24,0.91,0.81,1062.79,12.699149
Kepler-284,Kepler-284 c,2014,7.32,2.61,0.91,0.81,1062.79,37.514456
Kepler-285,Kepler-285 b,2014,2.36,1.34,0.85,0.81,844.17,2.633867
Kepler-285,Kepler-285 c,2014,1.46,1.12,0.85,0.81,844.17,6.186676
Kepler-286,Kepler-286 b,2014,2.07,1.24,0.96,0.86,1266.68,1.796302
Kepler-286,Kepler-286 c,2014,2.45,1.37,0.96,0.86,1266.68,3.468095
Kepler-286,Kepler-286 d,2014,2.33,1.33,0.96,0.86,1266.68,5.914323
Kepler-286,Kepler-286 e,2014,3.78,1.77,0.96,0.86,1266.68,29.221289
Kepler-287,Kepler-287 b,2014,6.04,2.33,0.97,1.03,856.33,20.342199
Kepler-287,Kepler-287 c,2014,10.7,3.26,0.97,1.03,856.33,44.851896
Kepler-288,Kepler-288 b,2014,3.43,1.67,1.03,1.09,1236.21,6.097326
Kepler-288,Kepler-288 c,2014,8.5,2.85,1.03,1.09,1236.21,19.305772
Kepler-288,Kepler-288 d,2014,7.61,2.67,1.03,1.09,1236.21,56.633742
Kepler-289,Kepler-289 b,2014,7.3,2.15,1.08,1,700,34.545
Kepler-289,Kepler-289 c,2014,132,11.59,1.08,1,700,125.8518
Kepler-289,Kepler-289 d,2014,4,2.68,1.08,1,700,66.0634
Kepler-29,Kepler-29 b,2011,4.51,3.35,0.98,0.93,851.9,10.3384
Kepler-29,Kepler-29 c,2011,4,3.14,0.98,0.93,851.9,13.2884
Kepler-290,Kepler-290 b,2014,5.69,2.25,0.79,0.74,708.55,14.589347
Kepler-290,Kepler-290 c,2014,7.75,2.7,0.79,0.74,708.55,36.77031
Kepler-291,Kepler-291 b,2014,5.31,2.16,0.9,1.02,1884.37,3.546511
Kepler-291,Kepler-291 c,2014,4.19,1.88,0.9,1.02,1884.37,5.700786
Kepler-292,Kepler-292 b,2014,2.3,1.32,0.85,0.83,1087.23,2.580827
Kepler-292,Kepler-292 c,2014,2.76,1.47,0.85,0.83,1087.23,3.715335
Kepler-292,Kepler-292 d,2014,5.6,2.23,0.85,0.83,1087.23,7.055679
Kepler-292,Kepler-292 e,2014,7.61,2.67,0.85,0.83,1087.23,11.97901
Kepler-292,Kepler-292 f,2014,6.12,2.35,0.85,0.83,1087.23,20.834237
Kepler-293,Kepler-293 b,2014,9.64,3.07,0.94,0.96,1002.51,19.254196
Kepler-293,Kepler-293 c,2014,14,3.83,0.94,0.96,1002.51,54.155743
Kepler-294,Kepler-294 b,2014,3.78,1.77,0.95,0.98,1411.62,3.701212
Kepler-294,Kepler-294 c,2014,7.8,2.71,0.95,0.98,1411.62,6.6264
Kepler-295,Kepler-295 b,2014,1.98,1.22,0.89,0.9,1787.33,12.645164
Kepler-295,Kepler-295 c,2014,1.71,1.17,0.89,0.9,1787.33,21.526258
Kepler-295,Kepler-295 d,2014,2.42,1.36,0.89,0.9,1787.33,33.884054
Kepler-296,Kepler-296 b,2014,3.22,1.61,0.5,0.48,226,10.864384
Kepler-296,Kepler-296 c,2014,4.66,2,0.5,0.48,226,5.8416366
Kepler-296,Kepler-296 d,2014,5.02,2.09,0.5,0.48,226,19.850291
Kepler-296,Kepler-296 e,2014,2.96,1.53,0.5,0.48,226,34.14211
Kepler-296,Kepler-296 f,2014,3.89,1.8,0.5,0.48,226,63.33627
Kepler-297,Kepler-297 b,2014,48.5,2.87,0.98,0.92,706.21,38.871826
Kepler-297,Kepler-297 c,2014,42.1,6.54,0.98,0.92,706.21,74.920137
Kepler-298,Kepler-298 b,2014,4.5,1.96,0.69,0.58,525.98,10.475464
Kepler-298,Kepler-298 c,2014,4.38,1.93,0.69,0.58,525.98,22.92881
Kepler-298,Kepler-298 d,2014,6.8,2.5,0.69,0.58,525.98,77.473633
Kepler-299,Kepler-299 b,2014,2.3,1.32,0.95,1.03,1084.89,2.927128
Kepler-299,Kepler-299 c,2014,7.51,2.65,0.95,1.03,1084.89,6.885875
Kepler-299,Kepler-299 d,2014,4.12,1.86,0.95,1.03,1084.89,15.054786
Kepler-299,Kepler-299 e,2014,4.16,1.87,0.95,1.03,1084.89,38.285489
Kepler-30,Kepler-30 b,2012,11.3,3.9,0.99,0.95,938.33,29.33434
Kepler-30,Kepler-30 c,2012,640,12.3,0.99,0.95,938.33,60.323105
Kepler-30,Kepler-30 d,2012,23.1,8.8,0.99,0.95,938.33,143.34394
Kepler-300,Kepler-300 b,2014,3.43,1.67,1.07,0.9,1134.23,10.446347
Kepler-300,Kepler-300 c,2014,5.69,2.25,1.07,0.9,1134.23,40.714955
Kepler-301,Kepler-301 b,2014,2.39,1.35,0.98,0.9,734.31,2.508553
Kepler-301,Kepler-301 c,2014,2.39,1.35,0.98,0.9,734.31,5.419026
Kepler-301,Kepler-301 d,2014,3.71,1.75,0.98,0.9,734.31,13.751243
Kepler-302,Kepler-302 b,2014,15.5,4.06,1.02,1.22,1459.64,30.184104
Kepler-302,Kepler-302 c,2014,,12.45,1.02,1.22,1459.64,127.282184
Kepler-303,Kepler-303 b,2014,0.64,0.89,0.52,0.48,211.01,1.937055
Kepler-303,Kepler-303 c,2014,1.55,1.14,0.52,0.48,211.01,7.061149
Kepler-304,Kepler-304 b,2014,8.55,2.86,0.8,0.69,440.12,3.295709
Kepler-304,Kepler-304 c,2014,5.35,2.17,0.8,0.69,440.12,5.315946
Kepler-304,Kepler-304 d,2014,8,2.75,0.8,0.69,440.12,9.653471
Kepler-304,Kepler-304 e,2016,1.87,1.2,0.8,0.69,440.12,1.49914695
Kepler-305,Kepler-305 b,2013,10.5,3.6,0.85,0.79,889.64,5.487
Kepler-305,Kepler-305 c,2013,6,3.3,0.85,0.79,889.64,8.291
Kepler-305,Kepler-305 d,2014,9.1,2.71,0.85,0.79,889.64,16.738661
Kepler-306,Kepler-306 b,2014,2.92,1.52,0.81,0.72,793,4.646186
Kepler-306,Kepler-306 c,2014,6.12,2.35,0.81,0.72,793,7.240193
Kepler-306,Kepler-306 d,2014,6.66,2.47,0.81,0.72,793,17.326644
Kepler-306,Kepler-306 e,2014,5.77,2.27,0.81,0.72,793,44.840975
Kepler-307,Kepler-307 b,2013,7.44,2.43,0.91,0.81,585.27,10.4208
Kepler-307,Kepler-307 c,2013,3.64,2.2,0.91,0.81,585.27,13.0729
Kepler-308,Kepler-308 b,2014,5.14,2.12,0.92,0.94,1384.3,9.694928
Kepler-308,Kepler-308 c,2014,5.31,2.16,0.92,0.94,1384.3,15.38231
Kepler-309,Kepler-309 b,2014,3.05,1.56,0.79,0.72,553.2,5.923653
Kepler-309,Kepler-309 c,2014,6.85,2.51,0.79,0.72,553.2,105.356383
Kepler-31,Kepler-31 b,2011,25.9,5.5,1.21,1.22,1747.58,20.8613
Kepler-31,Kepler-31 c,2011,1493.7,5.3,1.21,1.22,1747.58,42.6318
Kepler-31,Kepler-31 d,2014,2161.244,3.9,1.21,1.22,1747.58,87.6451
Kepler-310,Kepler-310 b,2014,1.81,1.19,0.91,0.88,612.87,13.930698
Kepler-310,Kepler-310 c,2014,11.4,3.38,0.91,0.88,612.87,56.47542
Kepler-310,Kepler-310 d,2014,7,2.47,0.91,0.88,612.87,92.876125
Kepler-311,Kepler-311 b,2014,3.53,1.7,1.08,1.19,796.53,9.176092
Kepler-311,Kepler-311 c,2014,2.63,1.43,1.08,1.19,796.53,19.738286
Kepler-312,Kepler-312 b,2014,2.21,1.29,1.2,1.47,816.22,1.772419
Kepler-312,Kepler-312 c,2014,10.1,3.15,1.2,1.47,816.22,19.747412
Kepler-313,Kepler-313 b,2014,6.94,2.53,1.08,1.54,1079.4,14.970418
Kepler-313,Kepler-313 c,2014,7.13,2.57,1.08,1.54,1079.4,32.273273
Kepler-314,Kepler-314 b,2014,0.498,0.83,0.95,0.95,270.97,2.461069
Kepler-314,Kepler-314 c,2014,8.75,2.9,0.95,0.95,270.97,5.960392
Kepler-315,Kepler-315 b,2014,13.7,3.77,0.98,1.04,1199.5,96.101141
Kepler-315,Kepler-315 c,2014,16.1,4.15,0.98,1.04,1199.5,265.469335
Kepler-316,Kepler-316 b,2014,1.2,1.06,0.62,0.52,389.22,2.240508
Kepler-316,Kepler-316 c,2014,1.65,1.16,0.62,0.52,389.22,6.827766
Kepler-317,Kepler-317 b,2014,109.8,2.09,1.04,0.94,965.85,5.524242
Kepler-317,Kepler-317 c,2014,3.61,1.72,1.04,0.94,965.85,8.77501
Kepler-318,Kepler-318 b,2014,19.9,4.71,1.02,1.19,496.14,4.662715
Kepler-318,Kepler-318 c,2014,13.1,3.68,1.02,1.19,496.14,11.815007
Kepler-319,Kepler-319 b,2014,3.29,1.63,0.96,0.9,510.83,4.362705
Kepler-319,Kepler-319 c,2014,7.41,2.63,0.96,0.9,510.83,6.941357
Kepler-319,Kepler-319 d,2014,5.86,2.29,0.96,0.9,510.83,31.781925
Kepler-32,Kepler-32 b,2011,1303,2.2,0.58,0.53,326.85,5.90124
Kepler-32,Kepler-32 c,2011,158.9,2,0.58,0.53,326.85,8.7522
Kepler-32,Kepler-32 d,2012,7.75,2.7,0.58,0.53,326.85,22.7802
Kepler-32,Kepler-32 e,2012,2.86,1.5,0.58,0.53,326.85,2.896
Kepler-32,Kepler-32 f,2012,0.477,0.82,0.58,0.53,326.85,0.74296
Kepler-320,Kepler-320 b,2014,1.55,1.14,1.33,1.11,846.74,8.371554
Kepler-320,Kepler-320 c,2014,2.45,1.37,1.33,1.11,846.74,17.934937
Kepler-321,Kepler-321 b,2014,3.78,1.77,1.03,1.19,388.83,4.915379
Kepler-321,Kepler-321 c,2014,5.99,2.32,1.03,1.19,388.83,13.093921
Kepler-322,Kepler-322 b,2014,1.01,1.01,0.92,0.89,405.16,1.653888
Kepler-322,Kepler-322 c,2014,3.43,1.67,0.92,0.89,405.16,4.337234
Kepler-323,Kepler-323 b,2014,684.4,1.43,1.09,1.18,460.8,1.678327
Kepler-323,Kepler-323 c,2014,79.7,1.63,1.09,1.18,460.8,3.553822
Kepler-324,Kepler-324 b,2014,1.55,1.14,0.87,0.84,508.94,4.385315
Kepler-324,Kepler-324 c,2014,10.1,3.15,0.87,0.84,508.94,51.805612
Kepler-325,Kepler-325 b,2014,8.8,2.91,0.91,1,843.12,4.544439
Kepler-325,Kepler-325 c,2014,6.99,2.54,0.91,1,843.12,12.762172
Kepler-325,Kepler-325 d,2014,8.2,2.79,0.91,1,843.12,38.715185
Kepler-326,Kepler-326 b,2014,44.6,1.52,0.85,0.8,494.3,2.248329
Kepler-326,Kepler-326 c,2014,17.4,1.4,0.85,0.8,494.3,4.580358
Kepler-326,Kepler-326 d,2014,6.9,1.21,0.85,0.8,494.3,6.766888
Kepler-327,Kepler-327 b,2014,1.41,1.11,0.57,0.49,243.68,2.549575
Kepler-327,Kepler-327 c,2014,20.3,1.03,0.57,0.49,243.68,5.212333
Kepler-327,Kepler-327 d,2014,3.64,1.73,0.57,0.49,243.68,13.969457
Kepler-328,Kepler-328 b,2013,28.5,2.3,1.1,1,2354.42,34.921
Kepler-328,Kepler-328 c,2013,39.4,5.4,1.1,1,2354.42,71.312
Kepler-329,Kepler-329 b,2014,2.54,1.4,0.57,0.52,445.2,7.416397
Kepler-329,Kepler-329 c,2014,4.38,1.93,0.57,0.52,445.2,18.684737
Kepler-33,Kepler-33 b,2011,3.68,1.74,1.29,1.82,1252.84,5.66793
Kepler-33,Kepler-33 c,2011,0.39,3.2,1.29,1.82,1252.84,13.17562
Kepler-33,Kepler-33 d,2011,3.91,5.35,1.29,1.82,1252.84,21.77596
Kepler-33,Kepler-33 e,2011,5.57,4.02,1.29,1.82,1252.84,31.7844
Kepler-33,Kepler-33 f,2011,9.65,4.46,1.29,1.82,1252.84,41.02902
Kepler-330,Kepler-330 b,2014,2.39,1.35,0.79,0.72,732.46,8.25978
Kepler-330,Kepler-330 c,2014,4.46,1.95,0.79,0.72,732.46,15.955387
Kepler-331,Kepler-331 b,2014,3.97,1.82,0.74,0.49,589.63,8.457496
Kepler-331,Kepler-331 c,2014,4.04,1.84,0.74,0.49,589.63,17.28111
Kepler-331,Kepler-331 d,2014,3.33,1.64,0.74,0.49,589.63,32.134328
Kepler-332,Kepler-332 b,2014,1.71,1.17,0.8,0.72,347.65,7.626324
Kepler-332,Kepler-332 c,2014,1.32,1.09,0.8,0.72,347.65,15.995622
Kepler-332,Kepler-332 d,2014,1.76,1.18,0.8,0.72,347.65,34.21154
Kepler-333,Kepler-333 b,2014,28.2,1.32,0.66,0.53,327.47,12.551158
Kepler-333,Kepler-333 c,2014,1.41,1.11,0.66,0.53,327.47,24.08821
Kepler-334,Kepler-334 b,2014,1.46,1.12,1.07,1.07,431.86,5.470319
Kepler-334,Kepler-334 c,2014,2.63,1.43,1.07,1.07,431.86,12.758005
Kepler-334,Kepler-334 d,2014,2.57,1.41,1.07,1.07,431.86,25.09849
Kepler-335,Kepler-335 b,2014,11.4,3.39,1.23,1.85,1327.48,6.562331
Kepler-335,Kepler-335 c,2014,9.64,3.07,1.23,1.85,1327.48,67.844469
